0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.010539858,0.72972554,0.74607104,0.72769105,0.73886174,0.7022536,0.6591781,0.48606792,0.5187588,0.51016676,0.5423841,0.52036893,0.5915646,0.005916038,0.0060059926,0.0046157073,0.004939204,0.0057401108,0.007231526,0.730573,0.7118591,0.6697458,0.65597165,0.6319745,0.6032363,0.4925225,0.52918446,0.5059005,0.507297,0.48608786,0.53428215,0.005874011,0.006153489,0.005746485,0.006132511,0.0064598843,0.006755158,0.7638219,0.7451945,0.71711415,0.6997757,0.6749888,0.65930676,0.6125844,0.6377242,0.62178445,0.63600147,0.5963426,0.5900281,0.0060564578,0.0058865426,0.0055040354,0.005389454,0.005147524,0.0048279096
0.010480841,0.7063418,0.73863965,0.7391514,0.7249329,0.7204993,0.6945541,0.45619348,0.48912928,0.5281337,0.47571436,0.5421429,0.5775106,0.0055454792,0.0060731755,0.0054173847,0.0043676076,0.0052406355,0.00682867,0.7282753,0.7220265,0.69255805,0.65727496,0.64309114,0.62531567,0.45555538,0.4980482,0.54115385,0.46783105,0.501284,0.53865534,0.005609767,0.006043431,0.006021253,0.0057946723,0.0063006356,0.006792421,0.7686195,0.7546214,0.73160505,0.70630753,0.6864871,0.6686238,0.58736455,0.61388135,0.64288807,0.5972981,0.625746,0.61325204,0.006091192,0.0059828353,0.005709511,0.0054013818,0.0052820714,0.0050596055
0.010764135,0.693829,0.72972554,0.74607104,0.72769105,0.73886174,0.7022536,0.47863787,0.48606792,0.5187588,0.51016676,0.5423841,0.52036893,0.005299515,0.005916038,0.0060059926,0.0046157073,0.004939204,0.0057401108,0.7253731,0.730573,0.7118591,0.6697458,0.65597165,0.6319745,0.4534945,0.4925225,0.52918446,0.5059005,0.507297,0.48608786,0.005342842,0.005874011,0.006153489,0.005746485,0.006132511,0.0064598843,0.773874,0.7638219,0.7451945,0.71711415,0.6997757,0.6749888,0.58998185,0.6125844,0.6377242,0.62178445,0.63600147,0.5963426,0.006111836,0.0060564578,0.0058865426,0.0055040354,0.005389454,0.005147524
0.010830235,0.6834095,0.7063418,0.73863965,0.7391514,0.7249329,0.7204993,0.48295993,0.45619348,0.48912928,0.5281337,0.47571436,0.5421429,0.0049891435,0.0055454792,0.0060731755,0.0054173847,0.0043676076,0.0052406355,0.716686,0.7282753,0.7220265,0.69255805,0.65727496,0.64309114,0.43377408,0.45555538,0.4980482,0.54115385,0.46783105,0.501284,0.005057782,0.005609767,0.006043431,0.006021253,0.0057946723,0.0063006356,0.77723366,0.7686195,0.7546214,0.73160505,0.70630753,0.6864871,0.5791278,0.58736455,0.61388135,0.64288807,0.5972981,0.625746,0.006085973,0.006091192,0.0059828353,0.005709511,0.0054013818,0.0052820714
0.011080478,0.677399,0.693829,0.72972554,0.74607104,0.72769105,0.73886174,0.4920628,0.47863787,0.48606792,0.5187588,0.51016676,0.5423841,0.0048943367,0.005299515,0.005916038,0.0060059926,0.0046157073,0.004939204,0.7099127,0.7253731,0.730573,0.7118591,0.6697458,0.65597165,0.44029817,0.4534945,0.4925225,0.52918446,0.5059005,0.507297,0.0049625123,0.005342842,0.005874011,0.006153489,0.005746485,0.006132511,0.7804837,0.773874,0.7638219,0.7451945,0.71711415,0.6997757,0.57850033,0.58998185,0.6125844,0.6377242,0.62178445,0.63600147,0.0060765343,0.006111836,0.0060564578,0.0058865426,0.0055040354,0.005389454
0.011207962,0.6731409,0.6834095,0.7063418,0.73863965,0.7391514,0.7249329,0.49568084,0.48295993,0.45619348,0.48912928,0.5281337,0.47571436,0.004646074,0.0049891435,0.0055454792,0.0060731755,0.0054173847,0.0043676076,0.70197034,0.716686,0.7282753,0.7220265,0.69255805,0.65727496,0.43631285,0.43377408,0.45555538,0.4980482,0.54115385,0.46783105,0.004817731,0.005057782,0.005609767,0.006043431,0.006021253,0.0057946723,0.7827421,0.77723366,0.7686195,0.7546214,0.73160505,0.70630753,0.57281965,0.5791278,0.58736455,0.61388135,0.64288807,0.5972981,0.0060176766,0.006085973,0.006091192,0.0059828353,0.005709511,0.0054013818
0.011144219,0.6626022,0.677399,0.693829,0.72972554,0.74607104,0.72769105,0.4827138,0.4920628,0.47863787,0.48606792,0.5187588,0.51016676,0.0045920145,0.0048943367,0.005299515,0.005916038,0.0060059926,0.0046157073,0.69007945,0.7099127,0.7253731,0.730573,0.7118591,0.6697458,0.42285255,0.44029817,0.4534945,0.4925225,0.52918446,0.5059005,0.004748996,0.0049625123,0.005342842,0.005874011,0.006153489,0.005746485,0.7823473,0.7804837,0.773874,0.7638219,0.7451945,0.71711415,0.5576223,0.57850033,0.58998185,0.6125844,0.6377242,0.62178445,0.0059672305,0.0060765343,0.006111836,0.0060564578,0.0058865426,0.0055040354
0.011632909,0.67188734,0.6731409,0.6834095,0.7063418,0.73863965,0.7391514,0.5236427,0.49568084,0.48295993,0.45619348,0.48912928,0.5281337,0.0050461683,0.004646074,0.0049891435,0.0055454792,0.0060731755,0.0054173847,0.6876709,0.70197034,0.716686,0.7282753,0.7220265,0.69255805,0.45517728,0.43631285,0.43377408,0.45555538,0.4980482,0.54115385,0.004888095,0.004817731,0.005057782,0.005609767,0.006043431,0.006021253,0.78621185,0.7827421,0.77723366,0.7686195,0.7546214,0.73160505,0.58202004,0.57281965,0.5791278,0.58736455,0.61388135,0.64288807,0.005991691,0.0060176766,0.006085973,0.006091192,0.0059828353,0.005709511
0.011552647,0.6701711,0.6626022,0.677399,0.693829,0.72972554,0.74607104,0.5009289,0.4827138,0.4920628,0.47863787,0.48606792,0.5187588,0.005101454,0.0045920145,0.0048943367,0.005299515,0.005916038,0.0060059926,0.6799709,0.69007945,0.7099127,0.7253731,0.730573,0.7118591,0.43713918,0.42285255,0.44029817,0.4534945,0.4925225,0.52918446,0.004876479,0.004748996,0.0049625123,0.005342842,0.005874011,0.006153489,0.7867763,0.7823473,0.7804837,0.773874,0.7638219,0.7451945,0.56311667,0.5576223,0.57850033,0.58998185,0.6125844,0.6377242,0.0059541925,0.0059672305,0.0060765343,0.006111836,0.0060564578,0.0058865426
0.0116187455,0.66791844,0.67188734,0.6731409,0.6834095,0.7063418,0.73863965,0.49982145,0.5236427,0.49568084,0.48295993,0.45619348,0.48912928,0.005151457,0.0050461683,0.004646074,0.0049891435,0.0055454792,0.0060731755,0.67047393,0.6876709,0.70197034,0.716686,0.7282753,0.7220265,0.4310133,0.45517728,0.43631285,0.43377408,0.45555538,0.4980482,0.0048260037,0.004888095,0.004817731,0.005057782,0.005609767,0.006043431,0.78627825,0.78621185,0.7827421,0.77723366,0.7686195,0.7546214,0.557031,0.58202004,0.57281965,0.5791278,0.58736455,0.61388135,0.005907062,0.005991691,0.0060176766,0.006085973,0.006091192,0.0059828353
0.011184357,0.64405257,0.6701711,0.6626022,0.677399,0.693829,0.72972554,0.45519805,0.5009289,0.4827138,0.4920628,0.47863787,0.48606792,0.0058868625,0.005101454,0.0045920145,0.0048943367,0.005299515,0.005916038,0.6488651,0.6799709,0.69007945,0.7099127,0.7253731,0.730573,0.3897245,0.43713918,0.42285255,0.44029817,0.4534945,0.4925225,0.0051441174,0.004876479,0.004748996,0.0049625123,0.005342842,0.005874011,0.77870166,0.7867763,0.7823473,0.7804837,0.773874,0.7638219,0.51648474,0.56311667,0.5576223,0.57850033,0.58998185,0.6125844,0.005990358,0.0059541925,0.0059672305,0.0060765343,0.006111836,0.0060564578
0.010995489,0.6158723,0.66791844,0.67188734,0.6731409,0.6834095,0.7063418,0.44629043,0.49982145,0.5236427,0.49568084,0.48295993,0.45619348,0.0060552345,0.005151457,0.0050461683,0.004646074,0.0049891435,0.0055454792,0.6247978,0.67047393,0.6876709,0.70197034,0.716686,0.7282753,0.3813439,0.4310133,0.45517728,0.43631285,0.43377408,0.45555538,0.0052417354,0.0048260037,0.004888095,0.004817731,0.005057782,0.005609767,0.76825494,0.78627825,0.78621185,0.7827421,0.77723366,0.7686195,0.5000445,0.557031,0.58202004,0.57281965,0.5791278,0.58736455,0.0059987893,0.005907062,0.005991691,0.0060176766,0.006085973,0.006091192
0.01098605,0.5984565,0.64405257,0.6701711,0.6626022,0.677399,0.693829,0.46851507,0.45519805,0.5009289,0.4827138,0.4920628,0.47863787,0.005671097,0.0058868625,0.005101454,0.0045920145,0.0048943367,0.005299515,0.60264283,0.6488651,0.6799709,0.69007945,0.7099127,0.7253731,0.38786268,0.3897245,0.43713918,0.42285255,0.44029817,0.4534945,0.005048997,0.0051441174,0.004876479,0.004748996,0.0049625123,0.005342842,0.75768816,0.77870166,0.7867763,0.7823473,0.7804837,0.773874,0.4993569,0.51648474,0.56311667,0.5576223,0.57850033,0.58998185,0.00590278,0.005990358,0.0059541925,0.0059672305,0.0060765343,0.006111836
0.011340171,0.604986,0.6158723,0.66791844,0.67188734,0.6731409,0.6834095,0.5179533,0.44629043,0.49982145,0.5236427,0.49568084,0.48295993,0.006136836,0.0060552345,0.005151457,0.0050461683,0.004646074,0.0049891435,0.5942331,0.6247978,0.67047393,0.6876709,0.70197034,0.716686,0.4347196,0.3813439,0.4310133,0.45517728,0.43631285,0.43377408,0.005289229,0.0052417354,0.0048260037,0.004888095,0.004817731,0.005057782,0.75199354,0.76825494,0.78627825,0.78621185,0.7827421,0.77723366,0.5272648,0.5000445,0.557031,0.58202004,0.57281965,0.5791278,0.005963663,0.0059987893,0.005907062,0.005991691,0.0060176766,0.006085973
0.011075766,0.6048504,0.5984565,0.64405257,0.6701711,0.6626022,0.677399,0.50419235,0.46851507,0.45519805,0.5009289,0.4827138,0.4920628,0.0058299443,0.005671097,0.0058868625,0.005101454,0.0045920145,0.0048943367,0.58250123,0.60264283,0.6488651,0.6799709,0.69007945,0.7099127,0.42339462,0.38786268,0.3897245,0.43713918,0.42285255,0.44029817,0.005250986,0.005048997,0.0051441174,0.004876479,0.004748996,0.0049625123,0.74359834,0.75768816,0.77870166,0.7867763,0.7823473,0.7804837,0.51179594,0.4993569,0.51648474,0.56311667,0.5576223,0.57850033,0.005915888,0.00590278,0.005990358,0.0059541925,0.0059672305,0.0060765343
0.011356691,0.61756134,0.604986,0.6158723,0.66791844,0.67188734,0.6731409,0.5307157,0.5179533,0.44629043,0.49982145,0.5236427,0.49568084,0.005953279,0.006136836,0.0060552345,0.005151457,0.0050461683,0.004646074,0.58237255,0.5942331,0.6247978,0.67047393,0.6876709,0.70197034,0.46294928,0.4347196,0.3813439,0.4310133,0.45517728,0.43631285,0.0053726872,0.005289229,0.0052417354,0.0048260037,0.004888095,0.004817731,0.7390356,0.75199354,0.76825494,0.78627825,0.78621185,0.7827421,0.5337481,0.5272648,0.5000445,0.557031,0.58202004,0.57281965,0.0059195315,0.005963663,0.0059987893,0.005907062,0.005991691,0.0060176766
0.01085621,0.6085402,0.6048504,0.5984565,0.64405257,0.6701711,0.6626022,0.48584682,0.50419235,0.46851507,0.45519805,0.5009289,0.4827138,0.0059508514,0.0058299443,0.005671097,0.0058868625,0.005101454,0.0045920145,0.57042015,0.58250123,0.60264283,0.6488651,0.6799709,0.69007945,0.42264286,0.42339462,0.38786268,0.3897245,0.43713918,0.42285255,0.0054604015,0.005250986,0.005048997,0.0051441174,0.004876479,0.004748996,0.7289208,0.74359834,0.75768816,0.77870166,0.7867763,0.7823473,0.501946,0.51179594,0.4993569,0.51648474,0.56311667,0.5576223,0.0058962335,0.005915888,0.00590278,0.005990358,0.0059541925,0.0059672305
0.010955366,0.60824984,0.61756134,0.604986,0.6158723,0.66791844,0.67188734,0.50387293,0.5307157,0.5179533,0.44629043,0.49982145,0.5236427,0.0055975756,0.005953279,0.006136836,0.0060552345,0.005151457,0.0050461683,0.5636001,0.58237255,0.5942331,0.6247978,0.67047393,0.6876709,0.44013897,0.46294928,0.4347196,0.3813439,0.4310133,0.45517728,0.005448477,0.0053726872,0.005289229,0.0052417354,0.0048260037,0.004888095,0.72129303,0.7390356,0.75199354,0.76825494,0.78627825,0.78621185,0.5161915,0.5337481,0.5272648,0.5000445,0.557031,0.58202004,0.0058291047,0.0059195315,0.005963663,0.0059987893,0.005907062,0.005991691
0.010698026,0.60395163,0.6085402,0.6048504,0.5984565,0.64405257,0.6701711,0.49559805,0.48584682,0.50419235,0.46851507,0.45519805,0.5009289,0.0053668497,0.0059508514,0.0058299443,0.005671097,0.0058868625,0.005101454,0.5518601,0.57042015,0.58250123,0.60264283,0.6488651,0.6799709,0.42336684,0.42264286,0.42339462,0.38786268,0.3897245,0.43713918,0.005395942,0.0054604015,0.005250986,0.005048997,0.0051441174,0.004876479,0.7113076,0.7289208,0.74359834,0.75768816,0.77870166,0.7867763,0.5026869,0.501946,0.51179594,0.4993569,0.51648474,0.56311667,0.005757007,0.0058962335,0.005915888,0.00590278,0.005990358,0.0059541925
0.010051165,0.5763796,0.60824984,0.61756134,0.604986,0.6158723,0.66791844,0.44754618,0.50387293,0.5307157,0.5179533,0.44629043,0.49982145,0.0051368275,0.0055975756,0.005953279,0.006136836,0.0060552345,0.005151457,0.528904,0.5636001,0.58237255,0.5942331,0.6247978,0.67047393,0.38513193,0.44013897,0.46294928,0.4347196,0.3813439,0.4310133,0.0053260117,0.005448477,0.0053726872,0.005289229,0.0052417354,0.0048260037,0.69365567,0.72129303,0.7390356,0.75199354,0.76825494,0.78627825,0.45877296,0.5161915,0.5337481,0.5272648,0.5000445,0.557031,0.005677955,0.0058291047,0.0059195315,0.005963663,0.0059987893,0.005907062
0.010249477,0.5723796,0.60395163,0.6085402,0.6048504,0.5984565,0.64405257,0.4962137,0.49559805,0.48584682,0.50419235,0.46851507,0.45519805,0.0048716236,0.0053668497,0.0059508514,0.0058299443,0.005671097,0.0058868625,0.5187797,0.5518601,0.57042015,0.58250123,0.60264283,0.6488651,0.42887452,0.42336684,0.42264286,0.42339462,0.38786268,0.3897245,0.0051565417,0.005395942,0.0054604015,0.005250986,0.005048997,0.0051441174,0.67981,0.7113076,0.7289208,0.74359834,0.75768816,0.77870166,0.48057538,0.5026869,0.501946,0.51179594,0.4993569,0.51648474,0.005573839,0.005757007,0.0058962335,0.005915888,0.00590278,0.005990358
0.010936473,0.602419,0.5763796,0.60824984,0.61756134,0.604986,0.6158723,0.5664926,0.44754618,0.50387293,0.5307157,0.5179533,0.44629043,0.005362111,0.0051368275,0.0055975756,0.005953279,0.006136836,0.0060552345,0.5332609,0.528904,0.5636001,0.58237255,0.5942331,0.6247978,0.51275384,0.38513193,0.44013897,0.46294928,0.4347196,0.3813439,0.005361496,0.0053260117,0.005448477,0.0053726872,0.005289229,0.0052417354,0.67534024,0.69365567,0.72129303,0.7390356,0.75199354,0.76825494,0.5342807,0.45877296,0.5161915,0.5337481,0.5272648,0.5000445,0.005597911,0.005677955,0.0058291047,0.0059195315,0.005963663,0.0059987893
0.010943555,0.63081723,0.5723796,0.60395163,0.6085402,0.6048504,0.5984565,0.5631042,0.4962137,0.49559805,0.48584682,0.50419235,0.46851507,0.0056888545,0.0048716236,0.0053668497,0.0059508514,0.0058299443,0.005671097,0.5475842,0.5187797,0.5518601,0.57042015,0.58250123,0.60264283,0.5122153,0.42887452,0.42336684,0.42264286,0.42339462,0.38786268,0.005477878,0.0051565417,0.005395942,0.0054604015,0.005250986,0.005048997,0.6716518,0.67981,0.7113076,0.7289208,0.74359834,0.75768816,0.538756,0.48057538,0.5026869,0.501946,0.51179594,0.4993569,0.005612959,0.005573839,0.005757007,0.0058962335,0.005915888,0.00590278
0.010447783,0.6332343,0.602419,0.5763796,0.60824984,0.61756134,0.604986,0.50946265,0.5664926,0.44754618,0.50387293,0.5307157,0.5179533,0.005630827,0.005362111,0.0051368275,0.0055975756,0.005953279,0.006136836,0.5493073,0.5332609,0.528904,0.5636001,0.58237255,0.5942331,0.4692621,0.51275384,0.38513193,0.44013897,0.46294928,0.4347196,0.0054303613,0.005361496,0.0053260117,0.005448477,0.0053726872,0.005289229,0.66244054,0.67534024,0.69365567,0.72129303,0.7390356,0.75199354,0.50712144,0.5342807,0.45877296,0.5161915,0.5337481,0.5272648,0.0055773514,0.005597911,0.005677955,0.0058291047,0.0059195315,0.005963663
0.009871748,0.6090338,0.63081723,0.5723796,0.60395163,0.6085402,0.6048504,0.45450708,0.5631042,0.4962137,0.49559805,0.48584682,0.50419235,0.005862145,0.0056888545,0.0048716236,0.0053668497,0.0059508514,0.0058299443,0.53874224,0.5475842,0.5187797,0.5518601,0.57042015,0.58250123,0.4273722,0.5122153,0.42887452,0.42336684,0.42264286,0.42339462,0.0055240137,0.005477878,0.0051565417,0.005395942,0.0054604015,0.005250986,0.6480413,0.6716518,0.67981,0.7113076,0.7289208,0.74359834,0.47740445,0.538756,0.48057538,0.5026869,0.501946,0.51179594,0.0056042545,0.005612959,0.005573839,0.005757007,0.0058962335,0.005915888
0.010447783,0.6153329,0.6332343,0.602419,0.5763796,0.60824984,0.61756134,0.51747763,0.50946265,0.5664926,0.44754618,0.50387293,0.5307157,0.006508614,0.005630827,0.005362111,0.0051368275,0.0055975756,0.005953279,0.5458013,0.5493073,0.5332609,0.528904,0.5636001,0.58237255,0.48745212,0.4692621,0.51275384,0.38513193,0.44013897,0.46294928,0.005844766,0.0054303613,0.005361496,0.0053260117,0.005448477,0.0053726872,0.64271414,0.66244054,0.67534024,0.69365567,0.72129303,0.7390356,0.5293697,0.50712144,0.5342807,0.45877296,0.5161915,0.5337481,0.005732538,0.0055773514,0.005597911,0.005677955,0.0058291047,0.0059195315
0.010155045,0.613411,0.6090338,0.63081723,0.5723796,0.60395163,0.6085402,0.5005043,0.45450708,0.5631042,0.4962137,0.49559805,0.48584682,0.0065159122,0.005862145,0.0056888545,0.0048716236,0.0053668497,0.0059508514,0.5449019,0.53874224,0.5475842,0.5187797,0.5518601,0.57042015,0.46032202,0.4273722,0.5122153,0.42887452,0.42336684,0.42264286,0.0058357655,0.0055240137,0.005477878,0.0051565417,0.005395942,0.0054604015,0.63512456,0.6480413,0.6716518,0.67981,0.7113076,0.7289208,0.5164105,0.47740445,0.538756,0.48057538,0.5026869,0.501946,0.00576448,0.0056042545,0.005612959,0.005573839,0.005757007,0.0058962335
0.010608326,0.6378701,0.6153329,0.6332343,0.602419,0.5763796,0.60824984,0.5549712,0.51747763,0.50946265,0.5664926,0.44754618,0.50387293,0.007072101,0.006508614,0.005630827,0.005362111,0.0051368275,0.0055975756,0.5594151,0.5458013,0.5493073,0.5332609,0.528904,0.5636001,0.51286274,0.48745212,0.4692621,0.51275384,0.38513193,0.44013897,0.006149328,0.005844766,0.0054303613,0.005361496,0.0053260117,0.005448477,0.634484,0.64271414,0.66244054,0.67534024,0.69365567,0.72129303,0.5562144,0.5293697,0.50712144,0.5342807,0.45877296,0.5161915,0.0059052333,0.005732538,0.0055773514,0.005597911,0.005677955,0.0058291047
0.011004938,0.668461,0.613411,0.6090338,0.63081723,0.5723796,0.60395163,0.56763124,0.5005043,0.45450708,0.5631042,0.4962137,0.49559805,0.007515396,0.0065159122,0.005862145,0.0056888545,0.0048716236,0.0053668497,0.5839871,0.5449019,0.53874224,0.5475842,0.5187797,0.5518601,0.5471528,0.46032202,0.4273722,0.5122153,0.42887452,0.42336684,0.006513213,0.0058357655,0.0055240137,0.005477878,0.0051565417,0.005395942,0.63786846,0.63512456,0.6480413,0.6716518,0.67981,0.7113076,0.5792702,0.5164105,0.47740445,0.538756,0.48057538,0.5026869,0.0060665044,0.00576448,0.0056042545,0.005612959,0.005573839,0.005757007
0.010464307,0.6584655,0.6378701,0.6153329,0.6332343,0.602419,0.5763796,0.4838353,0.5549712,0.51747763,0.50946265,0.5664926,0.44754618,0.0073733153,0.007072101,0.006508614,0.005630827,0.005362111,0.0051368275,0.59003913,0.5594151,0.5458013,0.5493073,0.5332609,0.528904,0.48401907,0.51286274,0.48745212,0.4692621,0.51275384,0.38513193,0.006623868,0.006149328,0.005844766,0.0054303613,0.005361496,0.0053260117,0.6340816,0.634484,0.64271414,0.66244054,0.67534024,0.69365567,0.53819215,0.5562144,0.5293697,0.50712144,0.5342807,0.45877296,0.0061548864,0.0059052333,0.005732538,0.0055773514,0.005597911,0.005677955
0.009236686,0.5991083,0.668461,0.613411,0.6090338,0.63081723,0.5723796,0.38192138,0.56763124,0.5005043,0.45450708,0.5631042,0.4962137,0.0073882155,0.007515396,0.0065159122,0.005862145,0.0056888545,0.0048716236,0.5606152,0.5839871,0.5449019,0.53874224,0.5475842,0.5187797,0.3630833,0.5471528,0.46032202,0.4273722,0.5122153,0.42887452,0.006755976,0.006513213,0.0058357655,0.0055240137,0.005477878,0.0051565417,0.6165233,0.63786846,0.63512456,0.6480413,0.6716518,0.67981,0.45930967,0.5792702,0.5164105,0.47740445,0.538756,0.48057538,0.006268354,0.0060665044,0.00576448,0.0056042545,0.005612959,0.005573839
0.009019487,0.5515259,0.6584655,0.6378701,0.6153329,0.6332343,0.602419,0.4062323,0.4838353,0.5549712,0.51747763,0.50946265,0.5664926,0.0070558847,0.0073733153,0.007072101,0.006508614,0.005630827,0.005362111,0.5334943,0.59003913,0.5594151,0.5458013,0.5493073,0.5332609,0.3709342,0.48401907,0.51286274,0.48745212,0.4692621,0.51275384,0.006766469,0.006623868,0.006149328,0.005844766,0.0054303613,0.005361496,0.5999968,0.6340816,0.634484,0.64271414,0.66244054,0.67534024,0.46521914,0.53819215,0.5562144,0.5293697,0.50712144,0.5342807,0.0063393326,0.0061548864,0.0059052333,0.005732538,0.0055773514,0.005597911
0.008549688,0.5068659,0.5991083,0.668461,0.613411,0.6090338,0.63081723,0.4122659,0.38192138,0.56763124,0.5005043,0.45450708,0.5631042,0.0065141134,0.0073882155,0.007515396,0.0065159122,0.005862145,0.0056888545,0.5020061,0.5606152,0.5839871,0.5449019,0.53874224,0.5475842,0.3560461,0.3630833,0.5471528,0.46032202,0.4273722,0.5122153,0.006632167,0.006755976,0.006513213,0.0058357655,0.0055240137,0.005477878,0.5806016,0.6165233,0.63786846,0.63512456,0.6480413,0.6716518,0.44878727,0.45930967,0.5792702,0.5164105,0.47740445,0.538756,0.006357645,0.006268354,0.0060665044,0.00576448,0.0056042545,0.005612959
0.0088636745,0.50702447,0.5515259,0.6584655,0.6378701,0.6153329,0.6332343,0.5047996,0.4062323,0.4838353,0.5549712,0.51747763,0.50946265,0.006241643,0.0070558847,0.0073733153,0.007072101,0.006508614,0.005630827,0.4925477,0.5334943,0.59003913,0.5594151,0.5458013,0.5493073,0.43114477,0.3709342,0.48401907,0.51286274,0.48745212,0.4692621,0.0065807193,0.006766469,0.006623868,0.006149328,0.005844766,0.0054303613,0.5687902,0.5999968,0.6340816,0.634484,0.64271414,0.66244054,0.49222773,0.46521914,0.53819215,0.5562144,0.5293697,0.50712144,0.0063901725,0.0063393326,0.0061548864,0.0059052333,0.005732538,0.0055773514
0.009274456,0.54553074,0.5068659,0.5991083,0.668461,0.613411,0.6090338,0.5839736,0.4122659,0.38192138,0.56763124,0.5005043,0.45450708,0.0061893286,0.0065141134,0.0073882155,0.007515396,0.0065159122,0.005862145,0.50667477,0.5020061,0.5606152,0.5839871,0.5449019,0.53874224,0.5115467,0.3560461,0.3630833,0.5471528,0.46032202,0.4273722,0.006606301,0.006632167,0.006755976,0.006513213,0.0058357655,0.0055240137,0.56568897,0.5806016,0.6165233,0.63786846,0.63512456,0.6480413,0.5421199,0.44878727,0.45930967,0.5792702,0.5164105,0.47740445,0.0064424207,0.006357645,0.006268354,0.0060665044,0.00576448,0.0056042545
0.009446802,0.5872832,0.50702447,0.5515259,0.6584655,0.6378701,0.6153329,0.59067565,0.5047996,0.4062323,0.4838353,0.5549712,0.51747763,0.0062593347,0.006241643,0.0070558847,0.0073733153,0.007072101,0.006508614,0.530588,0.4925477,0.5334943,0.59003913,0.5594151,0.5458013,0.5449069,0.43114477,0.3709342,0.48401907,0.51286274,0.48745212,0.0066672787,0.0065807193,0.006766469,0.006623868,0.006149328,0.005844766,0.56677485,0.5687902,0.5999968,0.6340816,0.634484,0.64271414,0.56610346,0.49222773,0.46521914,0.53819215,0.5562144,0.5293697,0.0064998786,0.0063901725,0.0063393326,0.0061548864,0.0059052333,0.005732538
0.0094893,0.6262074,0.54553074,0.5068659,0.5991083,0.668461,0.613411,0.5848365,0.5839736,0.4122659,0.38192138,0.56763124,0.5005043,0.006285355,0.0061893286,0.0065141134,0.0073882155,0.007515396,0.0065159122,0.55150676,0.50667477,0.5020061,0.5606152,0.5839871,0.5449019,0.53469914,0.5115467,0.3560461,0.3630833,0.5471528,0.46032202,0.006675927,0.006606301,0.006632167,0.006755976,0.006513213,0.0058357655,0.57058525,0.56568897,0.5806016,0.6165233,0.63786846,0.63512456,0.58170986,0.5421199,0.44878727,0.45930967,0.5792702,0.5164105,0.006537434,0.0064424207,0.006357645,0.006268354,0.0060665044,0.00576448
0.009824528,0.6715229,0.5872832,0.50702447,0.5515259,0.6584655,0.6378701,0.59803206,0.59067565,0.5047996,0.4062323,0.4838353,0.5549712,0.006813557,0.0062593347,0.006241643,0.0070558847,0.0073733153,0.007072101,0.5765829,0.530588,0.4925477,0.5334943,0.59003913,0.5594151,0.5488714,0.5449069,0.43114477,0.3709342,0.48401907,0.51286274,0.006883466,0.0066672787,0.0065807193,0.006766469,0.006623868,0.006149328,0.5812094,0.56677485,0.5687902,0.5999968,0.6340816,0.634484,0.62073946,0.56610346,0.49222773,0.46521914,0.53819215,0.5562144,0.0066666747,0.0064998786,0.0063901725,0.0063393326,0.0061548864,0.0059052333
0.009831612,0.70186764,0.6262074,0.54553074,0.5068659,0.5991083,0.668461,0.56712306,0.5848365,0.5839736,0.4122659,0.38192138,0.56763124,0.006966959,0.006285355,0.0061893286,0.0065141134,0.0073882155,0.007515396,0.5941529,0.55150676,0.50667477,0.5020061,0.5606152,0.5839871,0.52328354,0.53469914,0.5115467,0.3560461,0.3630833,0.5471528,0.0069348775,0.006675927,0.006606301,0.006632167,0.006755976,0.006513213,0.5929676,0.57058525,0.56568897,0.5806016,0.6165233,0.63786846,0.627235,0.58170986,0.5421199,0.44878727,0.45930967,0.5792702,0.0067476127,0.006537434,0.0064424207,0.006357645,0.006268354,0.0060665044
0.010048809,0.7232904,0.6715229,0.5872832,0.50702447,0.5515259,0.6584655,0.54870236,0.59803206,0.59067565,0.5047996,0.4062323,0.4838353,0.007068197,0.006813557,0.0062593347,0.006241643,0.0070558847,0.0073733153,0.6119548,0.5765829,0.530588,0.4925477,0.5334943,0.59003913,0.52407366,0.5488714,0.5449069,0.43114477,0.3709342,0.48401907,0.0069503672,0.006883466,0.0066672787,0.0065807193,0.006766469,0.006623868,0.6063753,0.5812094,0.56677485,0.5687902,0.5999968,0.6340816,0.63668305,0.62073946,0.56610346,0.49222773,0.46521914,0.53819215,0.006823569,0.0066666747,0.0064998786,0.0063901725,0.0063393326,0.0061548864
0.010407644,0.74123263,0.70186764,0.6262074,0.54553074,0.5068659,0.5991083,0.5415164,0.56712306,0.5848365,0.5839736,0.4122659,0.38192138,0.0070133046,0.006966959,0.006285355,0.0061893286,0.0065141134,0.0073882155,0.63348943,0.5941529,0.55150676,0.50667477,0.5020061,0.5606152,0.53679854,0.52328354,0.53469914,0.5115467,0.3560461,0.3630833,0.0068853917,0.0069348775,0.006675927,0.006606301,0.006632167,0.006755976,0.62255996,0.5929676,0.57058525,0.56568897,0.5806016,0.6165233,0.6525902,0.627235,0.58170986,0.5421199,0.44878727,0.45930967,0.006877994,0.0067476127,0.006537434,0.0064424207,0.006357645,0.006268354
