,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
854,0.002672072,0.0017010967,0.0010426539,0.00072031637,0.00048034557,0.00076311454,8.541375e-05,0.00044739255,0.0003549483,0.00031068467,-0.00046246508,0.00076411554,0.018503668,0.01686486,0.016145052,0.01639375,0.0168671,0.017641125,0.0017628125,0.0010850915,0.0005616209,0.00040158408,0.00034745407,0.00046340135,0.00020343009,0.00029538356,0.00019234761,9.6174976e-05,-0.00016928524,0.00024056381,0.017257666,0.016224392,0.0155700045,0.015436589,0.015498862,0.015637366,0.0013201167,0.0009469997,0.0006865381,0.0005248097,0.00037240132,0.00030944237,0.00014551952,0.00014931848,0.00011210033,0.00010231009,-9.199765e-06,0.00013798295,0.01574338,0.015757399,0.016116662,0.016741393,0.017384848,0.018122254
855,0.0026973372,0.0025866583,0.0012537041,0.0006877056,0.0004096317,0.0009428106,2.5265135e-05,0.00088556163,0.00021105015,-3.2610766e-05,-7.071387e-05,0.00017969607,0.018581899,0.01834728,0.016347153,0.015972666,0.01641381,0.01725146,0.0019785587,0.0015593824,0.0007897079,0.00036927333,0.0003054091,0.0005167393,0.0002157462,0.00047429095,0.00022808694,-3.2310738e-05,-4.2044972e-05,5.333796e-05,0.017485674,0.016966429,0.015865244,0.015334982,0.015409081,0.015578104,0.0014630149,0.0011745972,0.0007976812,0.0005744378,0.0004224996,0.00038160107,0.00014289822,0.00022759741,0.00011114314,4.9628055e-05,5.0098304e-05,7.215871e-05,0.015736409,0.01580132,0.015897796,0.016381653,0.017036855,0.017747357
856,0.0023008925,0.002672072,0.0017010967,0.0010426539,0.00072031637,0.00048034557,-0.0003964446,8.541375e-05,0.00044739255,0.0003549483,0.00031068467,-0.00046246508,0.017781792,0.018503668,0.01686486,0.016145052,0.01639375,0.0168671,0.002009774,0.0017628125,0.0010850915,0.0005616209,0.00040158408,0.00034745407,3.121551e-05,0.00020343009,0.00029538356,0.00019234761,9.6174976e-05,-0.00016928524,0.017320493,0.017257666,0.016224392,0.0155700045,0.015436589,0.015498862,0.0015355952,0.0013201167,0.0009469997,0.0006865381,0.0005248097,0.00037240132,7.2580275e-05,0.00014551952,0.00014931848,0.00011210033,0.00010231009,-9.199765e-06,0.015649417,0.01574338,0.015757399,0.016116662,0.016741393,0.017384848
857,0.0016939394,0.0026973372,0.0025866583,0.0012537041,0.0006877056,0.0004096317,-0.00060695305,2.5265135e-05,0.00088556163,0.00021105015,-3.2610766e-05,-7.071387e-05,0.016501024,0.018581899,0.01834728,0.016347153,0.015972666,0.01641381,0.0018768935,0.0019785587,0.0015593824,0.0007897079,0.00036927333,0.0003054091,-0.00013288071,0.0002157462,0.00047429095,0.00022808694,-3.2310738e-05,-4.2044972e-05,0.016870072,0.017485674,0.016966429,0.015865244,0.015334982,0.015409081,0.0015494119,0.0014630149,0.0011745972,0.0007976812,0.0005744378,0.0004224996,1.3816755e-05,0.00014289822,0.00022759741,0.00011114314,4.9628055e-05,5.0098304e-05,0.015499906,0.015736409,0.01580132,0.015897796,0.016381653,0.017036855
858,0.0010709239,0.0023008925,0.002672072,0.0017010967,0.0010426539,0.00072031637,-0.0006230156,-0.0003964446,8.541375e-05,0.00044739255,0.0003549483,0.00031068467,0.015065408,0.017781792,0.018503668,0.01686486,0.016145052,0.01639375,0.0016445423,0.002009774,0.0017628125,0.0010850915,0.0005616209,0.00040158408,-0.0002323512,3.121551e-05,0.00020343009,0.00029538356,0.00019234761,9.6174976e-05,0.016212214,0.017320493,0.017257666,0.016224392,0.0155700045,0.015436589,0.0015122801,0.0015355952,0.0013201167,0.0009469997,0.0006865381,0.0005248097,-3.7131842e-05,7.2580275e-05,0.00014551952,0.00014931848,0.00011210033,0.00010231009,0.015281645,0.015649417,0.01574338,0.015757399,0.016116662,0.016741393
859,0.0006733606,0.0016939394,0.0026973372,0.0025866583,0.0012537041,0.0006877056,-0.0003975633,-0.00060695305,2.5265135e-05,0.00088556163,0.00021105015,-3.2610766e-05,0.014228105,0.016501024,0.018581899,0.01834728,0.016347153,0.015972666,0.0014867155,0.0018768935,0.0019785587,0.0015593824,0.0007897079,0.00036927333,-0.0001578268,-0.00013288071,0.0002157462,0.00047429095,0.00022808694,-3.2310738e-05,0.015775833,0.016870072,0.017485674,0.016966429,0.015865244,0.015334982,0.0014790213,0.0015494119,0.0014630149,0.0011745972,0.0007976812,0.0005744378,-3.32588e-05,1.3816755e-05,0.00014289822,0.00022759741,0.00011114314,4.9628055e-05,0.015110983,0.015499906,0.015736409,0.01580132,0.015897796,0.016381653
860,0.0007645815,0.0010709239,0.0023008925,0.002672072,0.0017010967,0.0010426539,9.122088e-05,-0.0006230156,-0.0003964446,8.541375e-05,0.00044739255,0.0003549483,0.0147948945,0.015065408,0.017781792,0.018503668,0.01686486,0.016145052,0.001516684,0.0016445423,0.002009774,0.0017628125,0.0010850915,0.0005616209,2.9968422e-05,-0.0002323512,3.121551e-05,0.00020343009,0.00029538356,0.00019234761,0.01591505,0.016212214,0.017320493,0.017257666,0.016224392,0.0155700045,0.001494772,0.0015122801,0.0015355952,0.0013201167,0.0009469997,0.0006865381,1.5750777e-05,-3.7131842e-05,7.2580275e-05,0.00014551952,0.00014931848,0.00011210033,0.015108054,0.015281645,0.015649417,0.01574338,0.015757399,0.016116662
861,0.0010194635,0.0006733606,0.0016939394,0.0026973372,0.0025866583,0.0012537041,0.00025488206,-0.0003975633,-0.00060695305,2.5265135e-05,0.00088556163,0.00021105015,0.015608808,0.014228105,0.016501024,0.018581899,0.01834728,0.016347153,0.0016290636,0.0014867155,0.0018768935,0.0019785587,0.0015593824,0.0007897079,0.000112379734,-0.0001578268,-0.00013288071,0.0002157462,0.00047429095,0.00022808694,0.016226819,0.015775833,0.016870072,0.017485674,0.016966429,0.015865244,0.0015284818,0.0014790213,0.0015494119,0.0014630149,0.0011745972,0.0007976812,3.370979e-05,-3.32588e-05,1.3816755e-05,0.00014289822,0.00022759741,0.00011114314,0.015149226,0.015110983,0.015499906,0.015736409,0.01580132,0.015897796
862,0.0010901042,0.0007645815,0.0010709239,0.0023008925,0.002672072,0.0017010967,7.0640635e-05,9.122088e-05,-0.0006230156,-0.0003964446,8.541375e-05,0.00044739255,0.016063564,0.0147948945,0.015065408,0.017781792,0.018503668,0.01686486,0.0016284244,0.001516684,0.0016445423,0.002009774,0.0017628125,0.0010850915,-6.3929417e-07,2.9968422e-05,-0.0002323512,3.121551e-05,0.00020343009,0.00029538356,0.016342128,0.01591505,0.016212214,0.017320493,0.017257666,0.016224392,0.0015352083,0.001494772,0.0015122801,0.0015355952,0.0013201167,0.0009469997,6.7264655e-06,1.5750777e-05,-3.7131842e-05,7.2580275e-05,0.00014551952,0.00014931848,0.015159874,0.015108054,0.015281645,0.015649417,0.01574338,0.015757399
863,0.0010725,0.0010194635,0.0006733606,0.0016939394,0.0026973372,0.0025866583,-1.76042e-05,0.00025488206,-0.0003975633,-0.00060695305,2.5265135e-05,0.00088556163,0.016041461,0.015608808,0.014228105,0.016501024,0.018581899,0.01834728,0.0015712741,0.0016290636,0.0014867155,0.0018768935,0.0019785587,0.0015593824,-5.7150177e-05,0.000112379734,-0.0001578268,-0.00013288071,0.0002157462,0.00047429095,0.016280865,0.016226819,0.015775833,0.016870072,0.017485674,0.016966429,0.0015342609,0.0015284818,0.0014790213,0.0015494119,0.0014630149,0.0011745972,-9.474011e-07,3.370979e-05,-3.32588e-05,1.3816755e-05,0.00014289822,0.00022759741,0.0151342815,0.015149226,0.015110983,0.015499906,0.015736409,0.01580132
864,0.00088675664,0.0010901042,0.0007645815,0.0010709239,0.0023008925,0.002672072,-0.00018574337,7.0640635e-05,9.122088e-05,-0.0006230156,-0.0003964446,8.541375e-05,0.015538787,0.016063564,0.0147948945,0.015065408,0.017781792,0.018503668,0.0014000974,0.0016284244,0.001516684,0.0016445423,0.002009774,0.0017628125,-0.0001711768,-6.3929417e-07,2.9968422e-05,-0.0002323512,3.121551e-05,0.00020343009,0.015947059,0.016342128,0.01591505,0.016212214,0.017320493,0.017257666,0.0015122184,0.0015352083,0.001494772,0.0015122801,0.0015355952,0.0013201167,-2.2042572e-05,6.7264655e-06,1.5750777e-05,-3.7131842e-05,7.2580275e-05,0.00014551952,0.015064946,0.015159874,0.015108054,0.015281645,0.015649417,0.01574338
865,0.00019100813,0.0010725,0.0010194635,0.0006733606,0.0016939394,0.0026973372,-0.0006957485,-1.76042e-05,0.00025488206,-0.0003975633,-0.00060695305,2.5265135e-05,0.015040351,0.016041461,0.015608808,0.014228105,0.016501024,0.018581899,0.0009631326,0.0015712741,0.0016290636,0.0014867155,0.0018768935,0.0019785587,-0.0004369648,-5.7150177e-05,0.000112379734,-0.0001578268,-0.00013288071,0.0002157462,0.01550499,0.016280865,0.016226819,0.015775833,0.016870072,0.017485674,0.0013938028,0.0015342609,0.0015284818,0.0014790213,0.0015494119,0.0014630149,-0.000118415475,-9.474011e-07,3.370979e-05,-3.32588e-05,1.3816755e-05,0.00014289822,0.0149789695,0.0151342815,0.015149226,0.015110983,0.015499906,0.015736409
866,-0.00020164122,0.00088675664,0.0010901042,0.0007645815,0.0010709239,0.0023008925,-0.00039264935,-0.00018574337,7.0640635e-05,9.122088e-05,-0.0006230156,-0.0003964446,0.015007854,0.015538787,0.016063564,0.0147948945,0.015065408,0.017781792,0.00061647926,0.0014000974,0.0016284244,0.001516684,0.0016445423,0.002009774,-0.00034665334,-0.0001711768,-6.3929417e-07,2.9968422e-05,-0.0002323512,3.121551e-05,0.0152369905,0.015947059,0.016342128,0.01591505,0.016212214,0.017320493,0.0012889613,0.0015122184,0.0015352083,0.001494772,0.0015122801,0.0015355952,-0.00010484162,-2.2042572e-05,6.7264655e-06,1.5750777e-05,-3.7131842e-05,7.2580275e-05,0.0149403075,0.015064946,0.015159874,0.015108054,0.015281645,0.015649417
867,-0.0004393941,0.00019100813,0.0010725,0.0010194635,0.0006733606,0.0016939394,-0.00023775286,-0.0006957485,-1.76042e-05,0.00025488206,-0.0003975633,-0.00060695305,0.015047176,0.015040351,0.016041461,0.015608808,0.014228105,0.016501024,0.000356395,0.0009631326,0.0015712741,0.0016290636,0.0014867155,0.0018768935,-0.00026008429,-0.0004369648,-5.7150177e-05,0.000112379734,-0.0001578268,-0.00013288071,0.015096261,0.01550499,0.016280865,0.016226819,0.015775833,0.016870072,0.0011872672,0.0013938028,0.0015342609,0.0015284818,0.0014790213,0.0015494119,-0.00010169401,-0.000118415475,-9.474011e-07,3.370979e-05,-3.32588e-05,1.3816755e-05,0.014910162,0.0149789695,0.0151342815,0.015149226,0.015110983,0.015499906
868,-0.0005523152,-0.00020164122,0.00088675664,0.0010901042,0.0007645815,0.0010709239,-0.00011292113,-0.00039264935,-0.00018574337,7.0640635e-05,9.122088e-05,-0.0006230156,0.014993779,0.015007854,0.015538787,0.016063564,0.0147948945,0.015065408,0.00015272007,0.00061647926,0.0014000974,0.0016284244,0.001516684,0.0016445423,-0.00020367494,-0.00034665334,-0.0001711768,-6.3929417e-07,2.9968422e-05,-0.0002323512,0.014997019,0.0152369905,0.015947059,0.016342128,0.01591505,0.016212214,0.0010852239,0.0012889613,0.0015122184,0.0015352083,0.001494772,0.0015122801,-0.00010204334,-0.00010484162,-2.2042572e-05,6.7264655e-06,1.5750777e-05,-3.7131842e-05,0.0148675125,0.0149403075,0.015064946,0.015159874,0.015108054,0.015281645
869,-0.00020173244,-0.0004393941,0.00019100813,0.0010725,0.0010194635,0.0006733606,0.00035058276,-0.00023775286,-0.0006957485,-1.76042e-05,0.00025488206,-0.0003975633,0.015580931,0.015047176,0.015040351,0.016041461,0.015608808,0.014228105,0.00014331056,0.000356395,0.0009631326,0.0015712741,0.0016290636,0.0014867155,-9.409491e-06,-0.00026008429,-0.0004369648,-5.7150177e-05,0.000112379734,-0.0001578268,0.015201235,0.015096261,0.01550499,0.016280865,0.016226819,0.015775833,0.0010372637,0.0011872672,0.0013938028,0.0015342609,0.0015284818,0.0014790213,-4.796018e-05,-0.00010169401,-0.000118415475,-9.474011e-07,3.370979e-05,-3.32588e-05,0.014925672,0.014910162,0.0149789695,0.0151342815,0.015149226,0.015110983
870,-1.6580534e-05,-0.0005523152,-0.00020164122,0.00088675664,0.0010901042,0.0007645815,0.0001851519,-0.00011292113,-0.00039264935,-0.00018574337,7.0640635e-05,9.122088e-05,0.015768878,0.014993779,0.015007854,0.015538787,0.016063564,0.0147948945,0.0001283293,0.00015272007,0.00061647926,0.0014000974,0.0016284244,0.001516684,-1.4981276e-05,-0.00020367494,-0.00034665334,-0.0001711768,-6.3929417e-07,2.9968422e-05,0.015285466,0.014997019,0.0152369905,0.015947059,0.016342128,0.01591505,0.0009772278,0.0010852239,0.0012889613,0.0015122184,0.0015352083,0.001494772,-6.0035905e-05,-0.00010204334,-0.00010484162,-2.2042572e-05,6.7264655e-06,1.5750777e-05,0.0149507485,0.0148675125,0.0149403075,0.015064946,0.015159874,0.015108054
871,0.0001830232,-0.00020173244,-0.0004393941,0.00019100813,0.0010725,0.0010194635,0.00019960373,0.00035058276,-0.00023775286,-0.0006957485,-1.76042e-05,0.00025488206,0.015780183,0.015580931,0.015047176,0.015040351,0.016041461,0.015608808,0.00011764823,0.00014331056,0.000356395,0.0009631326,0.0015712741,0.0016290636,-1.0681065e-05,-9.409491e-06,-0.00026008429,-0.0004369648,-5.7150177e-05,0.000112379734,0.0152805885,0.015201235,0.015096261,0.01550499,0.016280865,0.016226819,0.00092890294,0.0010372637,0.0011872672,0.0013938028,0.0015342609,0.0015284818,-4.8324844e-05,-4.796018e-05,-0.00010169401,-0.000118415475,-9.474011e-07,3.370979e-05,0.014957488,0.014925672,0.014910162,0.0149789695,0.0151342815,0.015149226
872,0.00033261228,-1.6580534e-05,-0.0005523152,-0.00020164122,0.00088675664,0.0010901042,0.00014958906,0.0001851519,-0.00011292113,-0.00039264935,-0.00018574337,7.0640635e-05,0.015340058,0.015768878,0.014993779,0.015007854,0.015538787,0.016063564,0.000102759244,0.0001283293,0.00015272007,0.00061647926,0.0014000974,0.0016284244,-1.4888983e-05,-1.4981276e-05,-0.00020367494,-0.00034665334,-0.0001711768,-6.3929417e-07,0.015106506,0.015285466,0.014997019,0.0152369905,0.015947059,0.016342128,0.00088108936,0.0009772278,0.0010852239,0.0012889613,0.0015122184,0.0015352083,-4.7813566e-05,-6.0035905e-05,-0.00010204334,-0.00010484162,-2.2042572e-05,6.7264655e-06,0.01489896,0.0149507485,0.0148675125,0.0149403075,0.015064946,0.015159874
873,0.0003417562,0.0001830232,-0.00020173244,-0.0004393941,0.00019100813,0.0010725,9.143932e-06,0.00019960373,0.00035058276,-0.00023775286,-0.0006957485,-1.76042e-05,0.01575335,0.015780183,0.015580931,0.015047176,0.015040351,0.016041461,4.921663e-05,0.00011764823,0.00014331056,0.000356395,0.0009631326,0.0015712741,-5.354262e-05,-1.0681065e-05,-9.409491e-06,-0.00026008429,-0.0004369648,-5.7150177e-05,0.015340792,0.0152805885,0.015201235,0.015096261,0.01550499,0.016280865,0.00082212745,0.00092890294,0.0010372637,0.0011872672,0.0013938028,0.0015342609,-5.8961967e-05,-4.8324844e-05,-4.796018e-05,-0.00010169401,-0.000118415475,-9.474011e-07,0.014968453,0.014957488,0.014925672,0.014910162,0.0149789695,0.0151342815
874,0.0006122651,0.00033261228,-1.6580534e-05,-0.0005523152,-0.00020164122,0.00088675664,0.0002705089,0.00014958906,0.0001851519,-0.00011292113,-0.00039264935,-0.00018574337,0.016752535,0.015340058,0.015768878,0.014993779,0.015007854,0.015538787,0.0001225782,0.000102759244,0.0001283293,0.00015272007,0.00061647926,0.0014000974,7.3361574e-05,-1.4888983e-05,-1.4981276e-05,-0.00020367494,-0.00034665334,-0.0001711768,0.015818669,0.015106506,0.015285466,0.014997019,0.0152369905,0.015947059,0.00080177165,0.00088108936,0.0009772278,0.0010852239,0.0012889613,0.0015122184,-2.0355781e-05,-4.7813566e-05,-6.0035905e-05,-0.00010204334,-0.00010484162,-2.2042572e-05,0.0151329115,0.01489896,0.0149507485,0.0148675125,0.0149403075,0.015064946
875,0.00075501634,0.0003417562,0.0001830232,-0.00020173244,-0.0004393941,0.00019100813,0.00014275123,9.143932e-06,0.00019960373,0.00035058276,-0.00023775286,-0.0006957485,0.016976057,0.01575335,0.015780183,0.015580931,0.015047176,0.015040351,0.00018379193,4.921663e-05,0.00011764823,0.00014331056,0.000356395,0.0009631326,6.121372e-05,-5.354262e-05,-1.0681065e-05,-9.409491e-06,-0.00026008429,-0.0004369648,0.015997775,0.015340792,0.0152805885,0.015201235,0.015096261,0.01550499,0.0007725702,0.00082212745,0.00092890294,0.0010372637,0.0011872672,0.0013938028,-2.920146e-05,-5.8961967e-05,-4.8324844e-05,-4.796018e-05,-0.00010169401,-0.000118415475,0.0152082285,0.014968453,0.014957488,0.014925672,0.014910162,0.0149789695
876,0.0009305785,0.0006122651,0.00033261228,-1.6580534e-05,-0.0005523152,-0.00020164122,0.00017556219,0.0002705089,0.00014958906,0.0001851519,-0.00011292113,-0.00039264935,0.017151559,0.016752535,0.015340058,0.015768878,0.014993779,0.015007854,0.00028215046,0.0001225782,0.000102759244,0.0001283293,0.00015272007,0.00061647926,9.835855e-05,7.3361574e-05,-1.4888983e-05,-1.4981276e-05,-0.00020367494,-0.00034665334,0.016163018,0.015818669,0.015106506,0.015285466,0.014997019,0.0152369905,0.0007599982,0.00080177165,0.00088108936,0.0009772278,0.0010852239,0.0012889613,-1.2571987e-05,-2.0355781e-05,-4.7813566e-05,-6.0035905e-05,-0.00010204334,-0.00010484162,0.015299932,0.0151329115,0.01489896,0.0149507485,0.0148675125,0.0149403075
877,0.0010487688,0.00075501634,0.0003417562,0.0001830232,-0.00020173244,-0.0004393941,0.00011819025,0.00014275123,9.143932e-06,0.00019960373,0.00035058276,-0.00023775286,0.017256984,0.016976057,0.01575335,0.015780183,0.015580931,0.015047176,0.0003975196,0.00018379193,4.921663e-05,0.00011764823,0.00014331056,0.000356395,0.00011536913,6.121372e-05,-5.354262e-05,-1.0681065e-05,-9.409491e-06,-0.00026008429,0.016397197,0.015997775,0.015340792,0.0152805885,0.015201235,0.015096261,0.0007536396,0.0007725702,0.00082212745,0.00092890294,0.0010372637,0.0011872672,-6.358594e-06,-2.920146e-05,-5.8961967e-05,-4.8324844e-05,-4.796018e-05,-0.00010169401,0.015425631,0.0152082285,0.014968453,0.014957488,0.014925672,0.014910162
878,0.0015943671,0.0009305785,0.0006122651,0.00033261228,-1.6580534e-05,-0.0005523152,0.0005455983,0.00017556219,0.0002705089,0.00014958906,0.0001851519,-0.00011292113,0.018947983,0.017151559,0.016752535,0.015340058,0.015768878,0.014993779,0.0007367516,0.00028215046,0.0001225782,0.000102759244,0.0001283293,0.00015272007,0.000339232,9.835855e-05,7.3361574e-05,-1.4888983e-05,-1.4981276e-05,-0.00020367494,0.017293029,0.016163018,0.015818669,0.015106506,0.015285466,0.014997019,0.0008268831,0.0007599982,0.00080177165,0.00088108936,0.0009772278,0.0010852239,7.324349e-05,-1.2571987e-05,-2.0355781e-05,-4.7813566e-05,-6.0035905e-05,-0.00010204334,0.015806606,0.015299932,0.0151329115,0.01489896,0.0149507485,0.0148675125
879,0.0018631156,0.0010487688,0.00075501634,0.0003417562,0.0001830232,-0.00020173244,0.00026874852,0.00011819025,0.00014275123,9.143932e-06,0.00019960373,0.00035058276,0.019948492,0.017256984,0.016976057,0.01575335,0.015780183,0.015580931,0.0009802122,0.0003975196,0.00018379193,4.921663e-05,0.00011764823,0.00014331056,0.00024346066,0.00011536913,6.121372e-05,-5.354262e-05,-1.0681065e-05,-9.409491e-06,0.01793882,0.016397197,0.015997775,0.015340792,0.0152805885,0.015201235,0.0008786563,0.0007536396,0.0007725702,0.00082212745,0.00092890294,0.0010372637,5.1773208e-05,-6.358594e-06,-2.920146e-05,-5.8961967e-05,-4.8324844e-05,-4.796018e-05,0.01613055,0.015425631,0.0152082285,0.014968453,0.014957488,0.014925672
880,0.0021603839,0.0015943671,0.0009305785,0.0006122651,0.00033261228,-1.6580534e-05,0.00029726836,0.0005455983,0.00017556219,0.0002705089,0.00014958906,0.0001851519,0.020770825,0.018947983,0.017151559,0.016752535,0.015340058,0.015768878,0.0012784776,0.0007367516,0.00028215046,0.0001225782,0.000102759244,0.0001283293,0.00029826537,0.000339232,9.835855e-05,7.3361574e-05,-1.4888983e-05,-1.4981276e-05,0.018657796,0.017293029,0.016163018,0.015818669,0.015106506,0.015285466,0.00095420476,0.0008268831,0.0007599982,0.00080177165,0.00088108936,0.0009772278,7.5548465e-05,7.324349e-05,-1.2571987e-05,-2.0355781e-05,-4.7813566e-05,-6.0035905e-05,0.016484978,0.015806606,0.015299932,0.0151329115,0.01489896,0.0149507485
881,0.0019032507,0.0018631156,0.0010487688,0.00075501634,0.0003417562,0.0001830232,-0.00025713324,0.00026874852,0.00011819025,0.00014275123,9.143932e-06,0.00019960373,0.020168778,0.019948492,0.017256984,0.016976057,0.01575335,0.015780183,0.0013523791,0.0009802122,0.0003975196,0.00018379193,4.921663e-05,0.00011764823,7.390145e-05,0.00024346066,0.00011536913,6.121372e-05,-5.354262e-05,-1.0681065e-05,0.018857826,0.01793882,0.016397197,0.015997775,0.015340792,0.0152805885,0.00096575444,0.0008786563,0.0007536396,0.0007725702,0.00082212745,0.00092890294,1.1549651e-05,5.1773208e-05,-6.358594e-06,-2.920146e-05,-5.8961967e-05,-4.8324844e-05,0.016687868,0.01613055,0.015425631,0.0152082285,0.014968453,0.014957488
882,0.0008036628,0.0021603839,0.0015943671,0.0009305785,0.0006122651,0.00033261228,-0.0010995879,0.00029726836,0.0005455983,0.00017556219,0.0002705089,0.00014958906,0.019581882,0.020770825,0.018947983,0.017151559,0.016752535,0.015340058,0.0010300316,0.0012784776,0.0007367516,0.00028215046,0.0001225782,0.000102759244,-0.00032234745,0.00029826537,0.000339232,9.835855e-05,7.3361574e-05,-1.4888983e-05,0.019035,0.018657796,0.017293029,0.016163018,0.015818669,0.015106506,0.0008477518,0.00095420476,0.0008268831,0.0007599982,0.00080177165,0.00088108936,-0.00011800262,7.5548465e-05,7.324349e-05,-1.2571987e-05,-2.0355781e-05,-4.7813566e-05,0.016910046,0.016484978,0.015806606,0.015299932,0.0151329115,0.01489896
883,0.0003466681,0.0019032507,0.0018631156,0.0010487688,0.00075501634,0.0003417562,-0.00045699475,-0.00025713324,0.00026874852,0.00011819025,0.00014275123,9.143932e-06,0.019753868,0.020168778,0.019948492,0.017256984,0.016976057,0.01575335,0.0008774385,0.0013523791,0.0009802122,0.0003975196,0.00018379193,4.921663e-05,-0.00015259316,7.390145e-05,0.00024346066,0.00011536913,6.121372e-05,-5.354262e-05,0.019323746,0.018857826,0.01793882,0.016397197,0.015997775,0.015340792,0.00078707526,0.00096575444,0.0008786563,0.0007536396,0.0007725702,0.00082212745,-6.0676542e-05,1.1549651e-05,5.1773208e-05,-6.358594e-06,-2.920146e-05,-5.8961967e-05,0.017205404,0.016687868,0.01613055,0.015425631,0.0152082285,0.014968453
884,-0.00020005448,0.0008036628,0.0021603839,0.0015943671,0.0009305785,0.0006122651,-0.00054672256,-0.0010995879,0.00029726836,0.0005455983,0.00017556219,0.0002705089,0.019886632,0.019581882,0.020770825,0.018947983,0.017151559,0.016752535,0.0006481845,0.0010300316,0.0012784776,0.0007367516,0.00028215046,0.0001225782,-0.00022925402,-0.00032234745,0.00029826537,0.000339232,9.835855e-05,7.3361574e-05,0.019628212,0.019035,0.018657796,0.017293029,0.016163018,0.015818669,0.00068792404,0.0008477518,0.00095420476,0.0008268831,0.0007599982,0.00080177165,-9.91512e-05,-0.00011800262,7.5548465e-05,7.324349e-05,-1.2571987e-05,-2.0355781e-05,0.017488247,0.016910046,0.016484978,0.015806606,0.015299932,0.0151329115
885,-0.00021103687,0.0003466681,0.0019032507,0.0018631156,0.0010487688,0.00075501634,-1.0982383e-05,-0.00045699475,-0.00025713324,0.00026874852,0.00011819025,0.00014275123,0.020044947,0.019753868,0.020168778,0.019948492,0.017256984,0.016976057,0.00058135024,0.0008774385,0.0013523791,0.0009802122,0.0003975196,0.00018379193,-6.6834225e-05,-0.00015259316,7.390145e-05,0.00024346066,0.00011536913,6.121372e-05,0.01992195,0.019323746,0.018857826,0.01793882,0.016397197,0.015997775,0.00063293474,0.00078707526,0.00096575444,0.0008786563,0.0007536396,0.0007725702,-5.498932e-05,-6.0676542e-05,1.1549651e-05,5.1773208e-05,-6.358594e-06,-2.920146e-05,0.017760493,0.017205404,0.016687868,0.01613055,0.015425631,0.0152082285
886,0.0001602315,-0.00020005448,0.0008036628,0.0021603839,0.0015943671,0.0009305785,0.00037126837,-0.00054672256,-0.0010995879,0.00029726836,0.0005455983,0.00017556219,0.02043381,0.019886632,0.019581882,0.020770825,0.018947983,0.017151559,0.0006931302,0.0006481845,0.0010300316,0.0012784776,0.0007367516,0.00028215046,0.00011177992,-0.00022925402,-0.00032234745,0.00029826537,0.000339232,9.835855e-05,0.020441117,0.019628212,0.019035,0.018657796,0.017293029,0.016163018,0.00062445033,0.00068792404,0.0008477518,0.00095420476,0.0008268831,0.0007599982,-8.484387e-06,-9.91512e-05,-0.00011800262,7.5548465e-05,7.324349e-05,-1.2571987e-05,0.018097011,0.017488247,0.016910046,0.016484978,0.015806606,0.015299932
887,0.00016546212,-0.00021103687,0.0003466681,0.0019032507,0.0018631156,0.0010487688,5.230617e-06,-1.0982383e-05,-0.00045699475,-0.00025713324,0.00026874852,0.00011819025,0.020495826,0.020044947,0.019753868,0.020168778,0.019948492,0.017256984,0.00068660884,0.00058135024,0.0008774385,0.0013523791,0.0009802122,0.0003975196,-6.521323e-06,-6.6834225e-05,-0.00015259316,7.390145e-05,0.00024346066,0.00011536913,0.02073587,0.01992195,0.019323746,0.018857826,0.01793882,0.016397197,0.00058248546,0.00063293474,0.00078707526,0.00096575444,0.0008786563,0.0007536396,-4.196486e-05,-5.498932e-05,-6.0676542e-05,1.1549651e-05,5.1773208e-05,-6.358594e-06,0.018401658,0.017760493,0.017205404,0.016687868,0.01613055,0.015425631
888,0.00037348192,0.0001602315,-0.00020005448,0.0008036628,0.0021603839,0.0015943671,0.00020801982,0.00037126837,-0.00054672256,-0.0010995879,0.00029726836,0.0005455983,0.020987852,0.02043381,0.019886632,0.019581882,0.020770825,0.018947983,0.00070530805,0.0006931302,0.0006481845,0.0010300316,0.0012784776,0.0007367516,1.8699217e-05,0.00011177992,-0.00022925402,-0.00032234745,0.00029826537,0.000339232,0.02110671,0.020441117,0.019628212,0.019035,0.018657796,0.017293029,0.0005746463,0.00062445033,0.00068792404,0.0008477518,0.00095420476,0.0008268831,-7.83921e-06,-8.484387e-06,-9.91512e-05,-0.00011800262,7.5548465e-05,7.324349e-05,0.018768048,0.018097011,0.017488247,0.016910046,0.016484978,0.015806606
889,-0.00022847657,0.00016546212,-0.00021103687,0.0003466681,0.0019032507,0.0018631156,-0.0006019585,5.230617e-06,-1.0982383e-05,-0.00045699475,-0.00025713324,0.00026874852,0.021787824,0.020495826,0.020044947,0.019753868,0.020168778,0.019948492,0.00035579703,0.00068660884,0.00058135024,0.0008774385,0.0013523791,0.0009802122,-0.00034951104,-6.521323e-06,-6.6834225e-05,-0.00015259316,7.390145e-05,0.00024346066,0.021534573,0.02073587,0.01992195,0.019323746,0.018857826,0.01793882,0.00045920437,0.00058248546,0.00063293474,0.00078707526,0.00096575444,0.0008786563,-0.00011544189,-4.196486e-05,-5.498932e-05,-6.0676542e-05,1.1549651e-05,5.1773208e-05,0.019187914,0.018401658,0.017760493,0.017205404,0.016687868,0.01613055
